Tap_Number,Tap_Times,Condition,ID
22.0,525.3187693525106,Guess,19
23.0,528.6467210194096,Guess,19
24.0,531.9504072261043,Guess,19
25.0,534.3186342949048,Guess,19
1.0,570.3987208986655,NoGuess,19
2.0,571.6225874088705,NoGuess,19
3.0,572.5904943817295,NoGuess,19
4.0,575.3505188007839,NoGuess,19
5.0,577.1745428894646,NoGuess,19
6.0,578.8945283377543,NoGuess,19
7.0,580.1024471414275,NoGuess,19
8.0,581.0625830073841,NoGuess,19
9.0,582.0066389963031,NoGuess,19
10.0,583.1827281513251,NoGuess,19
11.0,584.4787179986015,NoGuess,19
12.0,585.9106361246668,NoGuess,19
13.0,587.1265114583075,NoGuess,19
14.0,600.4308963720687,NoGuess,19
15.0,605.4306580163538,NoGuess,19
16.0,607.0545584675856,NoGuess,19
17.0,613.0706816529855,NoGuess,19
18.0,615.1985767302103,NoGuess,19
19.0,616.6706156316213,NoGuess,19
20.0,621.0786676965654,NoGuess,19
21.0,623.3266527396627,NoGuess,19
22.0,625.7666778517887,NoGuess,19
23.0,628.0389132769778,NoGuess,19
1.0,690.4067585919984,NoGuess_Perturbed,19
2.0,693.4385295342654,NoGuess_Perturbed,19
3.0,695.2302835122682,NoGuess_Perturbed,19
4.0,696.5347511926666,NoGuess_Perturbed,19
5.0,698.230641847942,NoGuess_Perturbed,19
6.0,699.7346133762039,NoGuess_Perturbed,19
7.0,701.4227053360082,NoGuess_Perturbed,19
8.0,706.238931691274,NoGuess_Perturbed,19
9.0,707.8385500013828,NoGuess_Perturbed,19
10.0,709.8947891499847,NoGuess_Perturbed,19
11.0,712.1983909863047,NoGuess_Perturbed,19
12.0,714.2065534712747,NoGuess_Perturbed,19
1.0,364.45276836291197,Guess,20
2.0,365.180485458898,Guess,20
3.0,366.13286305064577,Guess,20
4.0,367.01269416775796,Guess,20
5.0,367.95678961541745,Guess,20
6.0,368.87685410943124,Guess,20
7.0,369.8047493787879,Guess,20
8.0,370.6850238440955,Guess,20
9.0,371.604766574076,Guess,20
10.0,372.66876239314917,Guess,20
11.0,373.63691092966366,Guess,20
12.0,374.5327866355354,Guess,20
13.0,375.5168520816067,Guess,20
14.0,376.4926148525836,Guess,20
15.0,377.44470821352917,Guess,20
16.0,378.3886573755579,Guess,20
17.0,379.340784741419,Guess,20
18.0,380.3007172190981,Guess,20
19.0,381.16469302060324,Guess,20
20.0,382.116765850077,Guess,20
21.0,383.0766601523781,Guess,20
22.0,384.09280868092793,Guess,20
23.0,385.044688388093,Guess,20
24.0,386.35668079912904,Guess,20
25.0,387.30889895217734,Guess,20
26.0,388.13285342682394,Guess,20
27.0,389.03679890543464,Guess,20
28.0,389.94875513049084,Guess,20
29.0,390.9487833607407,Guess,20
30.0,391.8126985303523,Guess,20
31.0,392.7808050418669,Guess,20
32.0,393.7246890811646,Guess,20
33.0,394.5967330512056,Guess,20
34.0,395.54042845903206,Guess,20
35.0,396.51676738992575,Guess,20
36.0,397.3887686937513,Guess,20
37.0,398.38880879417303,Guess,20
38.0,399.2927616516525,Guess,20
39.0,400.18061538398507,Guess,20
40.0,401.18076391503456,Guess,20
41.0,402.1327738676617,Guess,20
42.0,403.0687828602666,Guess,20
43.0,404.0127827090608,Guess,20
44.0,404.93271727845314,Guess,20
45.0,405.7965852900805,Guess,20
46.0,406.73278227294105,Guess,20
47.0,407.59681228952724,Guess,20
48.0,408.5808228783706,Guess,20
49.0,409.436621117259,Guess,20
50.0,410.388746558542,Guess,20
51.0,411.28479164777565,Guess,20
52.0,412.2367496302748,Guess,20
53.0,413.1167340910459,Guess,20
54.0,414.01267684422675,Guess,20
55.0,414.8447658939684,Guess,20
56.0,415.7887420028845,Guess,20
57.0,416.63672486445176,Guess,20
58.0,417.5168106982881,Guess,20
59.0,418.39692829162124,Guess,20
60.0,419.308822922262,Guess,20
61.0,420.22064312672484,Guess,20
62.0,421.25298573807123,Guess,20
63.0,422.2366565981345,Guess,20
64.0,423.1727724176297,Guess,20
1.0,471.9887991671088,NoGuess,20
2.0,472.82881619526177,NoGuess,20
3.0,473.74889448355987,NoGuess,20
4.0,474.56480132021113,NoGuess,20
5.0,475.4130411439213,NoGuess,20
6.0,476.34892309900476,NoGuess,20
7.0,477.3488117808114,NoGuess,20
8.0,478.2848307185444,NoGuess,20
9.0,479.269005558231,NoGuess,20
10.0,480.3092748650919,NoGuess,20
11.0,481.2847665578696,NoGuess,20
12.0,482.24470833899557,NoGuess,20
13.0,483.3167530794266,NoGuess,20
14.0,484.3327620590675,NoGuess,20
15.0,485.3806314852658,NoGuess,20
16.0,486.49265135662733,NoGuess,20
17.0,487.6688495839584,NoGuess,20
18.0,488.86081843568115,NoGuess,20
19.0,490.0207523245002,NoGuess,20
20.0,494.5087273845087,NoGuess,20
21.0,496.05245365319877,NoGuess,20
22.0,497.87675523502855,NoGuess,20
23.0,500.35678306805073,NoGuess,20
24.0,501.59679008718683,NoGuess,20
25.0,502.72473264277085,NoGuess,20
26.0,503.7727833220373,NoGuess,20
27.0,504.8928553226973,NoGuess,20
28.0,506.00485947519644,NoGuess,20
29.0,507.2127625595416,NoGuess,20
30.0,508.58864813322305,NoGuess,20
31.0,509.74864361645757,NoGuess,20
32.0,510.9807271480198,NoGuess,20
33.0,512.0288974864046,NoGuess,20
34.0,513.1567203833359,NoGuess,20
35.0,514.2929890330519,NoGuess,20
36.0,515.516481488255,NoGuess,20
37.0,516.7728298383403,NoGuess,20
38.0,517.8687467349331,NoGuess,20
39.0,518.9647855365287,NoGuess,20
40.0,519.9646087747636,NoGuess,20
41.0,521.0606315361905,NoGuess,20
42.0,522.1406321653734,NoGuess,20
43.0,523.2846558813575,NoGuess,20
44.0,524.4130770738806,NoGuess,20
45.0,525.5970059868517,NoGuess,20
46.0,526.7967892529081,NoGuess,20
47.0,527.9248014229919,NoGuess,20
48.0,529.1808312165189,NoGuess,20
49.0,530.556768118647,NoGuess,20
1.0,583.276717359695,NoGuess_Perturbed,20
2.0,584.0927047175647,NoGuess_Perturbed,20
3.0,585.0206346339838,NoGuess_Perturbed,20
4.0,585.8925743438596,NoGuess_Perturbed,20
5.0,586.820601783722,NoGuess_Perturbed,20
6.0,587.7488290835464,NoGuess_Perturbed,20
7.0,589.0367664811494,NoGuess_Perturbed,20
8.0,589.9566753860855,NoGuess_Perturbed,20
9.0,590.9487034576306,NoGuess_Perturbed,20
10.0,591.8206030670846,NoGuess_Perturbed,20
11.0,592.8686389890792,NoGuess_Perturbed,20
12.0,593.8046742878215,NoGuess_Perturbed,20
13.0,594.7727339617269,NoGuess_Perturbed,20
14.0,595.7490385673301,NoGuess_Perturbed,20
15.0,596.7486138255628,NoGuess_Perturbed,20
16.0,597.7325528757939,NoGuess_Perturbed,20
17.0,598.7726467037866,NoGuess_Perturbed,20
18.0,599.7008669460484,NoGuess_Perturbed,20
19.0,600.6206160914445,NoGuess_Perturbed,20
20.0,601.5488372962283,NoGuess_Perturbed,20
21.0,602.556650427665,NoGuess_Perturbed,20
22.0,603.5406469013834,NoGuess_Perturbed,20
23.0,604.4606735408598,NoGuess_Perturbed,20
24.0,605.4124483457127,NoGuess_Perturbed,20
25.0,606.404823204066,NoGuess_Perturbed,20
26.0,607.404760968435,NoGuess_Perturbed,20
27.0,608.4527141233267,NoGuess_Perturbed,20
28.0,609.4528312161857,NoGuess_Perturbed,20
29.0,610.4128471021833,NoGuess_Perturbed,20
30.0,611.4767280747475,NoGuess_Perturbed,20
31.0,612.5326156243974,NoGuess_Perturbed,20
32.0,613.508772981848,NoGuess_Perturbed,20
33.0,614.5567444227928,NoGuess_Perturbed,20
34.0,615.6526362970764,NoGuess_Perturbed,20
35.0,616.6606784812467,NoGuess_Perturbed,20
36.0,617.700687938399,NoGuess_Perturbed,20
37.0,618.7647597878532,NoGuess_Perturbed,20
38.0,619.8367570494594,NoGuess_Perturbed,20
39.0,620.8527063601942,NoGuess_Perturbed,20
40.0,621.8847371521698,NoGuess_Perturbed,20
41.0,622.9725169074082,NoGuess_Perturbed,20
42.0,624.0288154045412,NoGuess_Perturbed,20
43.0,625.0687863654749,NoGuess_Perturbed,20
44.0,626.1247448125215,NoGuess_Perturbed,20
45.0,627.2287330869877,NoGuess_Perturbed,20
46.0,628.4047407578038,NoGuess_Perturbed,20
47.0,629.5486300578633,NoGuess_Perturbed,20
48.0,630.7407586686605,NoGuess_Perturbed,20
49.0,632.0686946162315,NoGuess_Perturbed,20
50.0,633.4047770086037,NoGuess_Perturbed,20
51.0,634.6525917053515,NoGuess_Perturbed,20
52.0,635.8844487509051,NoGuess_Perturbed,20
53.0,637.044740655023,NoGuess_Perturbed,20
54.0,638.268724258087,NoGuess_Perturbed,20
55.0,639.5247643175827,NoGuess_Perturbed,20
1.0,1081.8953544031826,Guess,21
2.0,1082.959120207466,Guess,21
3.0,1084.1032077632842,Guess,21
4.0,1085.1990579334085,Guess,21
5.0,1086.2392852148039,Guess,21
6.0,1087.2151015596462,Guess,21
7.0,1088.3352261721154,Guess,21
8.0,1089.3589501180684,Guess,21
9.0,1090.375171148218,Guess,21
10.0,1091.4313089237546,Guess,21
11.0,1092.423231772147,Guess,21
12.0,1093.4951616651376,Guess,21
13.0,1094.5511903678996,Guess,21
14.0,1095.583162773866,Guess,21
15.0,1096.6389929000286,Guess,21
16.0,1097.6552193840032,Guess,21
17.0,1098.6872206619007,Guess,21
18.0,1099.69520061044,Guess,21
19.0,1100.742947810795,Guess,21
20.0,1101.7671744534744,Guess,21
21.0,1102.7911675525827,Guess,21
22.0,1103.8390751536933,Guess,21
23.0,1104.895183094777,Guess,21
24.0,1105.8631243929265,Guess,21
25.0,1106.8710273490285,Guess,21
26.0,1107.9511072160674,Guess,21
27.0,1108.9991732938213,Guess,21
28.0,1109.9990199501624,Guess,21
29.0,1110.9830600530838,Guess,21
30.0,1111.9590335907412,Guess,21
31.0,1113.0152361681683,Guess,21
32.0,1113.991199119482,Guess,21
33.0,1115.0312056895343,Guess,21
34.0,1115.9672775594515,Guess,21
35.0,1117.0390014979055,Guess,21
36.0,1118.0951687870545,Guess,21
37.0,1119.087383565027,Guess,21
38.0,1120.0790391857734,Guess,21
39.0,1121.119233424775,Guess,21
40.0,1122.183102848008,Guess,21
41.0,1123.1670964346265,Guess,21
42.0,1124.183348582126,Guess,21
43.0,1125.1510624322107,Guess,21
44.0,1126.1431588344274,Guess,21
45.0,1127.2151143918743,Guess,21
46.0,1128.239042367786,Guess,21
47.0,1129.2790515045633,Guess,21
48.0,1130.223177748732,Guess,21
49.0,1131.1912800897842,Guess,21
50.0,1132.0951370275577,Guess,21
51.0,1133.1511346125042,Guess,21
52.0,1134.0952371177261,Guess,21
53.0,1135.1350332419386,Guess,21
54.0,1136.1830187980083,Guess,21
55.0,1137.2072287588378,Guess,21
56.0,1138.2069945735855,Guess,21
57.0,1139.2475092937236,Guess,21
58.0,1140.2712066131642,Guess,21
1.0,1202.3272603387013,NoGuess,21
2.0,1203.4873960120603,NoGuess,21
3.0,1211.1750003532507,NoGuess,21
4.0,1236.4391166013665,NoGuess,21
5.0,1237.695283377543,NoGuess,21
6.0,1238.9351848526858,NoGuess,21
7.0,1240.1752897165716,NoGuess,21
8.0,1241.4390200399794,NoGuess,21
9.0,1242.7191231329925,NoGuess,21
10.0,1243.9753053071909,NoGuess,21
11.0,1258.8709307876416,NoGuess,21
12.0,1259.935504692141,NoGuess,21
1.0,1315.5590310883708,NoGuess_Perturbed,21
2.0,1316.6711565037258,NoGuess_Perturbed,21
3.0,1317.6873040702194,NoGuess_Perturbed,21
4.0,1326.4552336912602,NoGuess_Perturbed,21
5.0,1327.367294818163,NoGuess_Perturbed,21
6.0,1328.3912702728994,NoGuess_Perturbed,21
7.0,1329.3351690690033,NoGuess_Perturbed,21
8.0,1330.2871947409585,NoGuess_Perturbed,21
9.0,1331.3111660252325,NoGuess_Perturbed,21
10.0,1332.2472770330496,NoGuess_Perturbed,21
11.0,1333.2389592798427,NoGuess_Perturbed,21
12.0,1334.263203566894,NoGuess_Perturbed,21
13.0,1335.2550843902864,NoGuess_Perturbed,21
14.0,1336.2789963260293,NoGuess_Perturbed,21
15.0,1337.3270980129018,NoGuess_Perturbed,21
16.0,1338.1910372427665,NoGuess_Perturbed,21
17.0,1339.143190272618,NoGuess_Perturbed,21
18.0,1340.1030704597943,NoGuess_Perturbed,21
19.0,1341.0791225936264,NoGuess_Perturbed,21
20.0,1342.1110430299304,NoGuess_Perturbed,21
21.0,1343.1433461825363,NoGuess_Perturbed,21
22.0,1344.1510300310329,NoGuess_Perturbed,21
23.0,1345.1271607615054,NoGuess_Perturbed,21
24.0,1346.1911357287318,NoGuess_Perturbed,21
25.0,1347.2311362037435,NoGuess_Perturbed,21
1.0,444.46079094382003,Guess,22
2.0,445.1408458519727,Guess,22
3.0,445.89285311009735,Guess,22
4.0,446.71692981012166,Guess,22
5.0,447.4207818075083,Guess,22
6.0,448.140688338317,Guess,22
7.0,448.9329341063276,Guess,22
8.0,449.6850170730613,Guess,22
9.0,450.3968868739903,Guess,22
10.0,451.15691450145096,Guess,22
11.0,451.82891728077084,Guess,22
12.0,452.5489906286821,Guess,22
13.0,453.2369914809242,Guess,22
14.0,453.8929278566502,Guess,22
15.0,454.6208441713825,Guess,22
16.0,455.27690469753,Guess,22
17.0,455.9969979352318,Guess,22
18.0,456.65289934398606,Guess,22
19.0,457.30898457206786,Guess,22
20.0,457.99693698296323,Guess,22
21.0,458.71687142411247,Guess,22
22.0,459.38077170867473,Guess,22
23.0,460.077015245799,Guess,22
24.0,460.72482763323933,Guess,22
25.0,461.3807906359434,Guess,22
26.0,462.02886319346726,Guess,22
27.0,462.77289563557133,Guess,22
28.0,463.35699803801253,Guess,22
29.0,464.1088339877315,Guess,22
30.0,464.84480852633715,Guess,22
31.0,465.484964012634,Guess,22
32.0,466.4133648662828,Guess,22
33.0,467.1010275930166,Guess,22
34.0,467.8768762103282,Guess,22
35.0,468.5969194029458,Guess,22
36.0,469.2128055798821,Guess,22
37.0,469.95685053337365,Guess,22
38.0,470.73277582228184,Guess,22
39.0,471.4448855826631,Guess,22
40.0,472.1968748755753,Guess,22
41.0,472.95707477396354,Guess,22
42.0,473.6128238015808,Guess,22
43.0,474.3088825568557,Guess,22
44.0,475.0208380119875,Guess,22
45.0,475.6049846848473,Guess,22
46.0,476.18896422022954,Guess,22
47.0,476.85325010865927,Guess,22
48.0,477.5247864420526,Guess,22
49.0,478.1646098983474,Guess,22
50.0,478.78088905801997,Guess,22
51.0,479.484961445909,Guess,22
52.0,480.1728070299141,Guess,22
53.0,480.79681847896427,Guess,22
54.0,481.45292712561786,Guess,22
55.0,482.10080656036735,Guess,22
56.0,482.7328958022408,Guess,22
57.0,483.388819667045,Guess,22
58.0,484.0450511807576,Guess,22
59.0,484.812774526421,Guess,22
60.0,485.48492070427164,Guess,22
61.0,486.23689748579636,Guess,22
62.0,486.90903468150645,Guess,22
63.0,487.6529294992797,Guess,22
64.0,488.30890661710873,Guess,22
65.0,488.9649132490158,Guess,22
66.0,489.6690286244266,Guess,22
67.0,490.3249322785996,Guess,22
68.0,490.94894084054977,Guess,22
69.0,491.540790930856,Guess,22
70.0,492.3170023751445,Guess,22
71.0,492.9731100597419,Guess,22
72.0,493.65276749432087,Guess,22
73.0,494.372811970301,Guess,22
74.0,495.01288468996063,Guess,22
75.0,495.6849407223053,Guess,22
76.0,496.3728039502166,Guess,22
77.0,497.06078266724944,Guess,22
78.0,497.71692435629666,Guess,22
79.0,498.3729210430756,Guess,22
80.0,499.00493938755244,Guess,22
81.0,499.6049115420319,Guess,22
82.0,500.3089178451337,Guess,22
83.0,500.8929054006003,Guess,22
84.0,501.60480888560414,Guess,22
85.0,502.1489525176585,Guess,22
86.0,502.7408298761584,Guess,22
87.0,503.36518169613555,Guess,22
1.0,538.2206790223718,NoGuess,22
2.0,538.9328356198967,NoGuess,22
3.0,539.6528050280176,NoGuess,22
4.0,540.2929229806177,NoGuess,22
5.0,540.9170162337832,NoGuess,22
6.0,541.5327618997544,NoGuess,22
7.0,542.1328617329709,NoGuess,22
8.0,542.7569508161396,NoGuess,22
9.0,543.4687548521906,NoGuess,22
10.0,544.2929399833083,NoGuess,22
11.0,544.9407838089392,NoGuess,22
12.0,545.6129084932618,NoGuess,22
13.0,546.2768321963958,NoGuess,22
14.0,546.9087806059979,NoGuess,22
15.0,547.6369262938388,NoGuess,22
16.0,548.2529516988434,NoGuess,22
17.0,548.8849677979015,NoGuess,22
18.0,549.5807846686803,NoGuess,22
19.0,550.1729023084044,NoGuess,22
20.0,550.8767485311255,NoGuess,22
21.0,551.6529051186517,NoGuess,22
22.0,552.2847008267418,NoGuess,22
23.0,553.1009050467983,NoGuess,22
24.0,553.748913764488,NoGuess,22
25.0,554.4208719525486,NoGuess,22
26.0,555.0929376091808,NoGuess,22
27.0,555.7650869949721,NoGuess,22
28.0,556.4207965643145,NoGuess,22
29.0,557.1328899636865,NoGuess,22
30.0,557.7967803035863,NoGuess,22
31.0,558.5327811478637,NoGuess,22
32.0,559.1807824876159,NoGuess,22
33.0,559.9569952148013,NoGuess,22
34.0,560.6608404754661,NoGuess,22
35.0,561.3250580332242,NoGuess,22
36.0,562.03673021961,NoGuess,22
37.0,562.7567682797089,NoGuess,22
38.0,563.4289946579374,NoGuess,22
39.0,564.1569440150633,NoGuess,22
40.0,564.8129115086049,NoGuess,22
41.0,565.6689753714018,NoGuess,22
42.0,566.3330379817635,NoGuess,22
43.0,567.0048694531433,NoGuess,22
44.0,567.7885761139914,NoGuess,22
45.0,579.4688867018558,NoGuess,22
46.0,580.2048355764709,NoGuess,22
47.0,580.8208532817662,NoGuess,22
48.0,581.5009646513499,NoGuess,22
49.0,582.252895237878,NoGuess,22
50.0,582.7889277129434,NoGuess,22
51.0,583.3969564880244,NoGuess,22
52.0,584.0369031322189,NoGuess,22
53.0,584.6608019792475,NoGuess,22
54.0,585.2688426235691,NoGuess,22
55.0,585.9807502790354,NoGuess,22
56.0,586.7648101430386,NoGuess,22
57.0,587.6688537877053,NoGuess,22
58.0,588.3248337926343,NoGuess,22
59.0,589.0049262349494,NoGuess,22
60.0,589.7490584463812,NoGuess,22
61.0,590.3407680257224,NoGuess,22
62.0,591.0372653175145,NoGuess,22
63.0,591.7892494774424,NoGuess,22
64.0,592.5249927178957,NoGuess,22
65.0,593.2210335084237,NoGuess,22
66.0,594.0367520344444,NoGuess,22
67.0,596.3489151122048,NoGuess,22
68.0,596.9967573340982,NoGuess,22
1.0,654.9968670480885,NoGuess_Perturbed,22
2.0,655.684703970328,NoGuess_Perturbed,22
3.0,656.396979264915,NoGuess_Perturbed,22
4.0,657.1570271025412,NoGuess_Perturbed,22
5.0,658.1805925727822,NoGuess_Perturbed,22
6.0,658.9328715498559,NoGuess_Perturbed,22
7.0,659.7568856934085,NoGuess_Perturbed,22
8.0,660.436814205721,NoGuess_Perturbed,22
9.0,661.2049154560082,NoGuess_Perturbed,22
10.0,662.0049554277211,NoGuess_Perturbed,22
11.0,662.6289325510152,NoGuess_Perturbed,22
12.0,663.3169404603541,NoGuess_Perturbed,22
13.0,664.0209008888341,NoGuess_Perturbed,22
14.0,664.6607747110538,NoGuess_Perturbed,22
15.0,665.3488531974144,NoGuess_Perturbed,22
16.0,666.0207956656814,NoGuess_Perturbed,22
17.0,666.828872689046,NoGuess_Perturbed,22
18.0,667.4209261680953,NoGuess_Perturbed,22
19.0,668.1569234835915,NoGuess_Perturbed,22
20.0,668.9007618403994,NoGuess_Perturbed,22
21.0,669.5328728971072,NoGuess_Perturbed,22
22.0,670.1889327815734,NoGuess_Perturbed,22
23.0,671.1167295654304,NoGuess_Perturbed,22
24.0,671.7487533637322,NoGuess_Perturbed,22
25.0,672.3727984968573,NoGuess_Perturbed,22
26.0,673.0127727296203,NoGuess_Perturbed,22
27.0,673.8446731478907,NoGuess_Perturbed,22
28.0,674.4207834112458,NoGuess_Perturbed,22
29.0,675.108848423697,NoGuess_Perturbed,22
30.0,675.7807703609578,NoGuess_Perturbed,22
1.0,329.9644500105642,Guess,23
2.0,332.2203376889229,Guess,23
3.0,334.22863106103614,Guess,23
4.0,335.98031430877745,Guess,23
5.0,338.2924610255286,Guess,23
6.0,341.1563434735872,Guess,23
7.0,344.0287031130865,Guess,23
8.0,347.1163612846285,Guess,23
9.0,349.41231873072684,Guess,23
10.0,352.116438918747,Guess,23
11.0,355.06853901641443,Guess,23
12.0,357.48447928065434,Guess,23
13.0,360.31675214972347,Guess,23
14.0,362.3563490556553,Guess,23
15.0,364.48464096477255,Guess,23
16.0,366.4204844236374,Guess,23
17.0,368.26047193817794,Guess,23
18.0,370.5084204096347,Guess,23
19.0,374.23636752087623,Guess,23
20.0,378.75631338218227,Guess,23
21.0,384.5724537628703,Guess,23
1.0,419.8202771213837,NoGuess,23
2.0,425.20442077936605,NoGuess,23
3.0,431.1883675288409,NoGuess,23
4.0,437.4125041542575,NoGuess,23
5.0,445.51635833317414,NoGuess,23
6.0,452.4204305289313,NoGuess,23
7.0,457.0203346735798,NoGuess,23
8.0,462.652469790075,NoGuess,23
